image_id,x,y,width,height
500,404.40350501760884,49.179864908854164,26.989516598718694,32.683410508897566
500,90.34355114696326,45.43776584201389,22.363043436840236,42.05378689236111
500,453.2292150587416,25.27397722032335,29.68948554437245,53.76967525906033
500,344.32233700449547,37.241752454969614,45.5594520102286,43.26667466905381
500,189.86656513336305,44.25689778645833,26.07349699239225,50.88697347005208
500,238.11675730345897,38.07488152398003,12.807743594614516,62.550053371853295
500,311.58918249433515,34.769779425726995,20.051955101444197,58.156025560167095
500,17.721761349126496,41.22518391927083,15.184208918256543,67.70031236436631
500,131.87672860662673,66.43879313151041,29.977793583011792,30.348802083333332
500,66.87150244026873,50.03503221299913,12.623514680856871,40.0071585422092
500,495.38522959172064,27.663466966417097,11.501186435279557,63.57571244981553
500,266.60736770052233,64.30902906629774,24.395553455563846,12.296150716145833
501,1415.144007034632,242.72835069444446,73.32748241341992,67.71305121527777
501,485.98461596996754,257.55860188802086,64.98156791125541,90.79631781684029
501,1584.8194754464287,161.8325439453125,78.31813108766234,112.97409613715278
501,829.5975082859849,219.39620930989585,128.66976968344156,113.90050130208334
501,1161.8166176271645,205.0126199001736,101.2202380952381,106.05389973958333
501,705.5158067843615,205.78768880208335,95.61158177759741,158.06443359375
501,292.24769387513527,211.42055338541667,67.57677429991884,124.29121419270834
501,205.02214809929654,199.24640516493056,75.33516385957793,137.4509450954861
501,1304.6665060200216,181.1288107638889,41.61133658008658,138.1978103298611
501,1019.4044110186688,288.64197428385415,71.78672044101732,22.842642144097223
502,483.6746654322538,64.51205539279513,29.158727952875704,10.285345594618056
502,368.7441120407269,59.88196166992188,32.07200670533201,37.42833943684896
502,218.53399388972497,60.51906344943576,38.42994143603722,43.78402086046007
502,422.5358867815323,39.008018324110246,35.45197223464629,57.95676276312934
502,282.0723223925644,43.625874565972225,29.75339018644049,60.510737847222224
502,322.65068142272,38.979930080837676,17.180012381171913,72.69463941786024
502,122.993318368884,55.41346693250868,10.788367140298716,51.441657850477434
502,76.40150325637309,47.69308430989584,36.20564507744448,67.67609537760417
502,534.6881239276602,36.248685913085936,11.785628033713632,47.14010423448351
502,145.88495328447618,69.46854383680555,15.284815129065727,22.245376790364585
503,416.6218523699803,102.70416534423828,67.58393680052666,114.05116153293186
503,184.27270202435813,102.71415079752605,59.111411701777484,106.1435435655382
503,797.5036516622778,151.14212134467232,70.41994116194866,69.75679595947265
503,314.7158389565504,152.20992228190104,55.612450625411455,63.606669175889756
503,586.6638207702435,158.44625552707248,54.684619815668206,77.13975996229384
503,1039.5674580315997,140.17345431857638,52.27575707702436,98.89898796929253
503,1121.3810483870968,113.597472398546,42.9898370638578,161.53983120388455
503,91.56227498559907,82.61286144680447,38.893848492017774,144.44896967569986
503,702.6387631665569,119.84124654134115,36.15721691902568,149.92192979600694
503,501.6787874423963,86.44995500352647,37.22905694535879,172.06158172607422
503,937.2363602699145,186.59713748508028,44.521272218564846,14.570254245334201
504,217.95012708618586,11.64427980211046,14.681505085534663,21.814922536214194
504,69.67270860358606,18.524459567599827,20.157645019400796,16.320767211914063
504,46.71420440551529,12.290667656792536,14.451375738618337,22.79580322265625
504,18.705348021710837,13.9782320827908,14.993108025280002,26.55006591796875
504,331.7820968281417,18.346622246636286,17.786332142916777,20.117846137152778
504,272.2733281161293,13.24303473578559,19.394827506136455,21.728897230360243
504,169.16604647686097,20.66176493326823,25.22338528012707,19.24038275824653
504,4.705493295125836,12.905647752549914,9.858156095683622,27.696524420844185
504,244.2377410489163,26.78664048936632,18.16092513316524,9.65917955186632
504,140.57623367656083,12.08607377794054,9.567703789260786,32.47250545925564
504,101.03671684540308,13.440804409450955,23.410098133703745,23.217276780870225
504,361.55374694220876,2.7607894219292537,17.91252264644002,30.523482496473527
504,306.5320860658646,11.845108574761285,9.4518421365716,27.461538764105903
505,1080.9517455651815,72.59561750623915,58.93184044966996,124.40202840169272
505,184.6269402330858,149.98262871636285,90.63773076526402,98.33929612901476
505,839.7905708539603,70.74667994181316,72.98847462871286,192.6625896030002
505,529.6141127784653,116.77582634819879,68.01048757219472,91.1568603515625
505,630.1148024958745,145.08992513020834,78.11842512376236,60.552610609266495
505,451.9775229476072,120.50651846991646,66.78797957920791,115.47682910495334
505,324.9499149133663,157.11774359809027,89.68311674917491,69.39991082085504
505,734.7613062087459,124.29667578803169,21.781791460396036,65.1588117811415
505,776.162721740924,99.86683654785156,60.48125515676567,131.29461161295572
505,996.5124793729372,147.32267252604166,59.1325030940594,18.536358303493923
505,34.2710790854476,78.953795115153,77.0114246532075,193.7319484286838
506,1082.35295660498,427.88958570692273,71.43101913437793,113.48275078667534
506,1285.8216448233918,401.36733228895395,77.53733674961782,99.48302001953124
506,1387.7463507522195,381.483799235026,43.75150250984831,147.85961235894098
506,921.2819186880805,432.1484656439887,62.081246692732826,84.4605712890625
506,435.000314534888,422.8004340277778,103.57202986737857,94.91016099717882
506,1638.2825088285658,381.37321912977427,70.71826447480598,100.44488932291667
506,1510.8530039172742,419.5003316243489,58.86963947113123,76.53143174913194
506,776.746894154589,414.78081088595917,38.57692473762347,127.16343722873263
506,853.0004565866062,432.6531477186415,33.351285516374645,65.58518541124131
